SQM,Bedrooms,HasYard,HasPool,Floors,SuburbType,NumPrevOwners,Made,HasStormProtector,Basement,Attic,Garages,HasStorageRoom,LivingRooms,Price
10902,4,Yes,No,1,Middle Class,5,1996,Yes,817,1834,1,No,2,2785850.4
10897,2,Yes,Yes,1,Working Class,5,2017,No,399,1799,1,Yes,2,2786273.45
10931,1,No,Yes,1,Middle Class,1,2015,Yes,8272,9560,1,Yes,2,2788300.55
10944,2,Yes,No,1,Middle Class,1,2017,No,1858,6423,1,No,2,2793171.5
10919,3,Yes,Yes,1,Upper Class,8,1994,No,1920,1660,1,No,1,2794086.05
10983,1,No,Yes,1,Middle Class,3,2011,Yes,89,9751,2,No,1,2794466.5
10821,4,Yes,Yes,1,Middle Class,7,1991,Yes,8154,4918,1,No,2,2796207.7
10966,3,No,Yes,1,Middle Class,5,1997,Yes,7420,3032,1,Yes,1,2796771.5
11027,1,No,No,1,Middle Class,2,2001,No,3181,1291,0,Yes,1,2797068.55
10978,1,No,Yes,2,Working Class,9,2015,Yes,9798,2127,1,Yes,2,2800766.45
10972,5,Yes,No,2,Middle Class,10,2017,No,3653,797,2,No,1,2806305.25
10987,3,Yes,Yes,1,Middle Class,8,1997,Yes,2372,4559,2,No,1,2807059.9
11050,4,Yes,No,1,Middle Class,1,2013,No,9051,1722,1,No,2,2808691.6
11029,5,Yes,No,1,Exclusive,6,2010,Yes,8494,4811,2,Yes,2,2809714.45
11006,3,Yes,Yes,2,Working Class,2,2015,Yes,8194,4306,1,No,2,2813582.9
10976,1,Yes,Yes,2,Exclusive,1,2001,Yes,237,7652,1,Yes,1,2814715.35
10978,2,Yes,Yes,2,Middle Class,4,1998,No,5786,7814,1,Yes,1,2814980.05
11064,5,No,No,2,Middle Class,7,1992,No,1680,8637,0,Yes,2,2825303
11028,4,No,Yes,1,Working Class,5,2013,Yes,7812,382,0,No,2,2831620.1
11063,3,No,Yes,1,Middle Class,10,1997,Yes,1039,3061,2,Yes,1,2832139.2
11059,3,No,Yes,2,Exclusive,9,2011,Yes,9216,2984,2,Yes,1,2832806.5
11084,5,No,Yes,2,Middle Class,7,1998,No,6932,9633,2,No,1,2836921
11104,4,Yes,Yes,1,Middle Class,2,1996,No,6106,7898,1,No,1,2849924.05
11062,2,No,Yes,1,Upper Class,2,2019,No,3872,8335,1,No,2,2854515.35
11093,1,No,Yes,2,Middle Class,2,1997,Yes,8059,136,1,Yes,1,2855222.65
11157,3,No,No,3,Upper Class,10,2020,No,2513,8890,1,Yes,1,2856947.6
11202,5,No,No,1,Exclusive,5,2019,Yes,9665,4839,2,Yes,1,2857000.2
11130,4,Yes,Yes,1,Upper Class,2,2021,Yes,353,3205,2,No,1,2857963.05
11149,3,Yes,Yes,2,Working Class,1,1999,No,185,7129,2,Yes,1,2859175.45
11124,4,Yes,Yes,2,Working Class,4,2015,No,1342,8771,2,No,2,2859478.9
11242,1,Yes,No,2,Middle Class,1,2000,Yes,9700,6653,1,Yes,1,2860255.9
11182,3,Yes,No,2,Middle Class,7,2013,Yes,6799,2820,0,No,1,2860394.05
11253,2,No,Yes,1,Upper Class,3,2017,No,8762,5573,2,Yes,1,2864486.1
11192,1,Yes,Yes,1,Upper Class,10,2005,No,7138,2283,2,Yes,2,2865755.2
11247,4,Yes,No,2,Exclusive,2,2008,No,6319,3096,1,No,1,2870498.35
11260,4,No,No,2,Middle Class,9,2008,No,9068,4289,2,Yes,2,2873901.9
11292,4,No,No,2,Middle Class,2,1998,Yes,924,7285,2,No,1,2874211.9
11259,2,No,Yes,2,Exclusive,4,2010,No,902,3876,0,Yes,2,2875113.6
11169,5,Yes,Yes,1,Middle Class,9,1990,Yes,2978,2048,0,No,1,2876822.35
11339,5,No,No,2,Middle Class,1,1996,Yes,,3572,2,No,2,2876974.9
11303,1,Yes,No,1,Working Class,10,2000,No,7036,6324,1,Yes,1,2879537.15
11351,4,No,No,1,Upper Class,3,1992,No,3688,9267,2,Yes,1,2879625.7
11303,4,Yes,Yes,2,Working Class,2,2011,Yes,6126,7561,0,Yes,2,2883901.5
11401,4,No,Yes,1,Upper Class,6,1992,No,111,1554,0,Yes,1,2884583.6
11362,3,Yes,Yes,1,Upper Class,5,2012,Yes,9242,9662,2,Yes,2,2890806.15
11412,4,No,No,2,Working Class,5,2009,Yes,6899,8997,2,No,1,2893849.9
11470,5,No,No,1,Exclusive,8,1996,No,6048,6393,1,No,1,2898324.6
11410,5,No,Yes,1,Upper Class,3,2019,Yes,1466,3642,2,Yes,1,2901109.4
11471,1,No,No,1,Exclusive,4,1993,No,469,5098,0,Yes,1,2906783.7
11401,3,Yes,No,1,Working Class,6,2013,Yes,6823,5418,0,No,1,2906993.5
11512,5,No,No,2,Upper Class,6,2012,Yes,8834,3460,1,No,2,2917888.05
11484,5,Yes,No,1,Exclusive,2,2006,No,4233,6506,2,Yes,2,2924817.65
11458,5,Yes,Yes,1,Exclusive,5,2010,No,,3757,1,No,2,2927722
11498,2,No,Yes,1,Middle Class,2,2009,No,4035,3086,2,No,1,2929591.1
11491,4,Yes,Yes,1,Upper Class,3,2019,Yes,5698,4031,1,No,1,2931142.5
11519,4,No,No,2,Upper Class,1,2006,Yes,5222,7809,2,No,2,2932970.05
11513,5,Yes,Yes,2,Upper Class,4,2018,No,6944,4854,1,Yes,1,2933128.3
11524,2,Yes,Yes,2,Exclusive,8,2018,No,9789,9878,1,No,2,2933519.15
11583,3,No,Yes,1,Middle Class,6,2012,No,8636,4794,1,No,1,2935229.95
11593,2,Yes,No,2,Upper Class,9,1997,No,490,5032,0,No,2,2935905.8
11587,3,Yes,Yes,2,Upper Class,1,1991,Yes,3810,2130,2,Yes,2,2937990.5
11644,1,Yes,No,1,Middle Class,8,2008,No,2899,7926,2,Yes,2,2941792.8
11602,5,No,Yes,1,Middle Class,9,2008,Yes,3765,2075,1,No,1,2946245.1
11620,3,Yes,No,2,Exclusive,8,2002,No,6584,9393,1,No,1,2946500
11646,2,No,Yes,2,Working Class,10,1997,No,2915,5191,2,Yes,1,2947213.9
11680,2,No,No,1,Exclusive,1,1992,No,,6846,2,Yes,2,2949893.35
11660,3,No,Yes,1,Exclusive,4,2019,No,4061,5549,0,Yes,2,2951303.4
11580,3,Yes,No,2,Upper Class,4,1999,Yes,8762,1964,2,Yes,2,2952109.4
11657,5,No,Yes,1,Working Class,5,2012,No,4859,4985,2,No,1,2952553.5
11617,4,Yes,No,2,Middle Class,6,2006,No,7914,3215,2,No,2,2952765.9
11629,5,Yes,Yes,2,Middle Class,6,2010,No,320,1148,1,No,2,2954007.45
11685,5,Yes,No,1,Upper Class,6,1993,Yes,362,3584,1,No,1,2954831.15
11660,5,Yes,Yes,1,Exclusive,2,1994,Yes,2253,2685,1,Yes,2,2957392.2
11688,1,Yes,No,2,Upper Class,8,2013,No,8377,2742,1,No,1,2961393
11788,1,Yes,No,1,Working Class,2,2020,Yes,1914,6239,2,Yes,2,2961921.5
11757,3,Yes,Yes,1,Middle Class,5,1993,Yes,2326,7969,2,No,1,2964428.6
11778,3,No,Yes,1,Exclusive,2,2001,Yes,2254,5534,2,Yes,1,2966185.9
11694,5,Yes,Yes,2,Upper Class,6,2021,No,2573,8253,1,Yes,2,2966861.4
11826,2,Yes,No,1,Working Class,9,1991,Yes,9373,1366,2,No,1,2967231.55
11813,2,No,Yes,2,Upper Class,5,2001,Yes,9983,6344,1,No,2,2969549.75
11877,5,No,Yes,1,Working Class,3,2019,No,14,1852,1,No,1,2975124.55
11844,3,No,No,2,Middle Class,5,1993,No,5292,,1,No,2,2975271.6
11898,4,No,No,1,Exclusive,5,2000,No,868,4894,1,No,2,2976308.7
11875,2,Yes,No,1,Middle Class,6,2018,No,923,3004,1,No,2,2979454
11871,2,Yes,No,2,Exclusive,3,2000,Yes,7893,4711,2,No,1,2981452.5
11931,2,Yes,No,1,Exclusive,7,1991,No,3791,9715,2,Yes,2,2984390.1
11914,2,Yes,No,2,Upper Class,6,2005,Yes,6274,1131,2,No,2,2987837.6
11904,3,No,Yes,2,Middle Class,2,1993,No,9794,4214,2,Yes,1,2988441.75
11928,4,No,No,2,Middle Class,6,2015,Yes,733,1003,1,Yes,2,2990677.15
11933,3,Yes,Yes,1,Exclusive,3,2005,Yes,8801,7229,0,No,2,2993420.55
11922,3,Yes,Yes,1,Upper Class,6,2019,Yes,6148,7536,2,No,2,2995750.3
11987,3,Yes,No,2,Exclusive,4,2018,No,7342,5115,0,Yes,1,2997388.3
12014,5,No,Yes,1,Middle Class,6,2006,No,7206,2816,2,No,1,3002154.9
12002,3,No,No,1,Upper Class,8,1995,No,1718,,2,Yes,1,3004100.1
11986,4,Yes,Yes,2,Working Class,1,2001,No,2322,3330,1,No,2,3004303.6
12010,1,No,Yes,1,Middle Class,6,1996,Yes,529,5378,2,Yes,2,3004621.75
12066,3,No,No,1,Middle Class,7,2012,Yes,3581,4275,2,Yes,2,3006701.05
11986,1,Yes,No,1,Middle Class,1,2014,No,1441,5355,2,No,2,3010457.25
11998,4,Yes,Yes,2,Middle Class,9,1996,Yes,5529,198,2,Yes,2,3010757.15
12011,4,Yes,Yes,1,Exclusive,10,2018,Yes,8374,5131,2,No,1,3016330.9
12012,4,No,No,2,Upper Class,9,2018,Yes,2412,7689,0,No,1,3016656.5
12107,1,No,No,1,Middle Class,5,2011,Yes,2174,2221,2,Yes,2,3016670.55
12020,3,Yes,Yes,1,Exclusive,2,1991,Yes,5153,5416,0,Yes,1,3017918.2
12079,4,Yes,Yes,2,Middle Class,8,2020,No,3094,4275,1,Yes,2,3019492.45
12018,1,Yes,No,2,Middle Class,9,2006,Yes,6066,6360,1,Yes,2,3025629.3
12127,2,No,No,2,Exclusive,4,1998,No,8522,915,2,No,1,3025989.9
12101,5,Yes,No,1,Working Class,7,1996,No,7780,3629,1,Yes,2,3028394.3
12099,3,No,No,2,Working Class,8,2011,No,1856,9320,2,No,2,3029680.45
12172,1,No,No,1,Upper Class,10,2007,No,4188,126,1,No,2,3036703.75
12113,2,Yes,No,1,Middle Class,2,2010,Yes,6550,7116,1,Yes,1,3037882.7
12161,1,Yes,No,1,Working Class,8,2005,Yes,9463,6096,2,Yes,1,3040327.7
12148,4,Yes,No,2,Upper Class,7,1997,No,1751,3092,2,Yes,1,3043601.9
12125,3,No,Yes,1,Middle Class,7,2004,No,8208,5066,1,Yes,2,3045631.25
12193,2,No,No,1,Upper Class,2,2006,Yes,1586,1438,2,No,2,3053416.5
12130,1,Yes,No,2,Working Class,3,2012,No,4492,7274,2,Yes,1,3054936.9
12196,5,No,Yes,1,Exclusive,2,2007,No,3483,5787,2,No,2,3055328.5
12179,2,No,Yes,2,Middle Class,9,1992,Yes,4646,5840,2,No,2,3057676.4
12228,5,Yes,Yes,1,Exclusive,9,2011,Yes,6733,1473,2,Yes,2,3058227.05
12198,2,No,Yes,1,Exclusive,8,1992,Yes,2306,3252,1,Yes,1,3063185.55
12296,3,Yes,No,1,Exclusive,10,2008,Yes,1449,8183,0,Yes,1,3064144.7
12279,1,Yes,No,2,Middle Class,5,2010,No,672,8607,2,Yes,1,3067077
12315,4,Yes,No,2,Upper Class,10,1997,No,4618,5661,1,Yes,2,3068817.9
12313,3,Yes,No,2,Working Class,4,2018,Yes,8829,816,2,Yes,1,3073171.7
12387,3,Yes,No,2,Middle Class,4,2017,No,1393,6308,2,No,1,3074864.5
12373,1,Yes,No,2,Middle Class,1,1994,Yes,3868,3618,2,No,2,3075674.15
12426,3,Yes,No,1,Exclusive,6,1998,Yes,7351,4855,2,Yes,2,3077111.5
12463,1,No,No,2,Working Class,6,1990,Yes,9892,4415,2,No,1,3077991.25
12389,4,Yes,Yes,1,Middle Class,2,2018,No,6033,807,0,Yes,1,3079041.45
12376,3,No,Yes,2,Exclusive,1,2009,Yes,3177,7284,1,Yes,1,3086103.05
12425,1,No,No,2,Middle Class,5,2013,No,6387,8467,2,Yes,1,3086257.95
12386,1,Yes,Yes,1,Working Class,6,2018,Yes,1634,5062,1,Yes,1,3088055.6
12448,3,No,No,1,Middle Class,2,2003,No,1095,4762,0,Yes,1,3090867.3
12430,3,Yes,Yes,1,Middle Class,6,1997,No,6810,6176,1,Yes,2,3093729.15
12480,1,Yes,No,2,Middle Class,1,2015,Yes,3084,7686,1,No,1,3094861.45
12426,2,Yes,Yes,1,Middle Class,2,2020,No,5838,262,2,Yes,2,3098880.05
12551,2,No,No,2,Middle Class,4,1992,Yes,7949,6819,0,No,2,3099266.15
12508,3,Yes,No,2,Upper Class,7,1991,Yes,3399,6594,1,No,1,3105341.15
12492,3,Yes,Yes,2,Working Class,1,1997,No,7229,4684,0,Yes,1,3106219.75
12555,1,Yes,Yes,2,Middle Class,7,1993,Yes,123,4385,1,Yes,2,3106403.55
12584,1,Yes,Yes,1,Upper Class,3,1992,No,7808,8350,1,Yes,2,3108458.7
12629,1,Yes,No,1,Middle Class,1,2008,No,8921,9935,2,No,1,3109064.7
12583,4,Yes,Yes,2,Middle Class,5,2001,Yes,2683,1704,1,No,1,3110495.65
12558,2,Yes,Yes,1,Working Class,1,2014,No,2566,9300,1,Yes,1,3112708.35
12604,5,Yes,No,2,Exclusive,9,2018,Yes,3366,8537,2,No,1,3116887.4
12624,3,No,No,2,Middle Class,4,2001,Yes,270,5844,1,No,2,3117568.35
12636,4,No,Yes,1,Working Class,2,2019,Yes,9656,8846,1,No,1,3121226.75
12641,1,No,Yes,2,Middle Class,4,2014,No,9434,7242,0,No,1,3121661.65
12632,3,Yes,No,1,Working Class,1,2012,Yes,2646,9310,2,Yes,2,3129228.2
12641,2,Yes,No,2,Middle Class,9,1992,No,2049,9115,1,Yes,1,3131387.3
12683,5,Yes,Yes,1,Exclusive,1,2019,No,1409,7849,2,No,2,3131991
12664,3,Yes,Yes,1,Middle Class,3,1997,No,5096,8834,1,No,2,3135127.85
12757,5,Yes,No,1,Upper Class,8,2020,Yes,6795,9983,2,No,1,3135607.4
12643,5,Yes,Yes,2,Upper Class,10,2011,Yes,7673,9748,0,No,2,3135629.15
12739,5,No,No,2,Exclusive,8,2010,No,7855,3597,2,No,1,3135842.65
12716,2,Yes,No,2,Middle Class,4,2002,No,1945,583,1,Yes,2,3136329.7
12744,3,Yes,No,1,Upper Class,3,2016,No,1453,1325,2,No,1,3140717.8
12700,5,No,Yes,2,Middle Class,4,1994,No,1867,7473,1,Yes,1,3144522.8
12820,3,No,No,1,Working Class,8,2018,No,3771,2543,2,No,1,3145168.35
12797,3,Yes,No,1,Exclusive,3,2001,No,9030,5720,2,Yes,1,3146377.75
12785,5,No,Yes,1,Exclusive,8,2019,No,5795,7805,2,No,1,3147546.65
12760,3,Yes,Yes,1,Middle Class,3,2015,No,1991,1449,1,No,1,3149575.05
12838,2,Yes,No,1,Working Class,2,2014,No,9562,8822,2,Yes,1,3149995.75
12757,1,No,Yes,2,Middle Class,7,1992,Yes,9361,3240,1,Yes,2,3155708.9
12865,1,No,No,2,Middle Class,6,2000,No,7714,6904,1,Yes,2,3155981.3
12873,1,No,No,1,Middle Class,5,2010,Yes,4165,8515,1,Yes,1,3156288.15
12831,3,Yes,No,1,Upper Class,3,2015,No,9668,3820,2,No,1,3156555.15
12849,3,Yes,No,1,Exclusive,5,2021,Yes,5245,1313,2,Yes,1,3159479.95
12877,5,No,No,2,Upper Class,1,2021,No,4350,2180,1,No,2,3159554.9
12881,1,Yes,No,2,Exclusive,5,2006,Yes,8654,5066,2,Yes,1,3159808.2
12834,4,Yes,Yes,2,Middle Class,2,2014,Yes,4960,5242,1,Yes,1,3163507.75
12865,4,No,Yes,2,Middle Class,10,2020,No,5996,7540,0,Yes,1,3166461.55
12902,1,No,No,1,Middle Class,6,2013,Yes,2258,8059,1,No,1,3170604.9
12922,5,Yes,No,1,Middle Class,10,2017,Yes,6376,4241,2,Yes,2,3173753.8
12903,1,Yes,No,2,Middle Class,2,2005,Yes,1905,,2,Yes,1,3175541.15
12939,3,No,No,1,Middle Class,3,2006,No,2785,8311,1,No,2,3185497.35
12943,1,No,Yes,2,Exclusive,4,1995,Yes,8566,9937,2,Yes,2,3186019.85
12921,3,No,Yes,1,Working Class,8,2017,No,4426,829,2,Yes,1,3187538.75
12992,3,Yes,Yes,1,Middle Class,4,1990,Yes,777,1759,2,No,2,3192481.55
12968,3,Yes,No,2,Exclusive,9,2005,No,7147,16,1,No,2,3200355.2
13005,5,Yes,No,1,Exclusive,7,2020,Yes,7738,4663,1,Yes,1,3202493.35
12920,1,No,Yes,2,Middle Class,9,2016,No,5166,5620,2,Yes,1,3202967.6
12983,1,Yes,Yes,1,Exclusive,2,2017,No,7650,956,0,No,2,3204427.15
12995,5,Yes,Yes,1,Middle Class,7,1996,Yes,5729,1233,0,Yes,2,3211834.1
13019,2,Yes,No,1,Middle Class,9,2014,Yes,4170,7554,2,Yes,2,3214393
13027,3,No,Yes,1,Working Class,7,2011,Yes,8344,8116,1,No,2,3215591.3
12989,3,No,No,1,Exclusive,4,2017,No,4646,5025,2,No,2,3216632.2
13024,5,Yes,Yes,1,Exclusive,10,2017,No,4288,4994,1,No,1,3221021.95
13087,3,No,No,1,Middle Class,8,1997,No,5984,143,1,Yes,1,3228741.1
13054,2,No,Yes,1,Exclusive,9,1999,Yes,7793,9679,0,No,2,3229874.2
13079,4,No,Yes,1,Exclusive,5,2011,Yes,4724,319,1,No,1,3236302.1
13092,1,Yes,No,1,Middle Class,2,2009,No,4448,3610,1,No,1,3238124.15
12997,4,No,Yes,1,Middle Class,4,2017,Yes,4616,2765,2,No,2,3240112.8
13037,3,Yes,Yes,2,Exclusive,4,1995,Yes,9563,32,2,No,2,3242299.4
13147,4,No,No,2,Middle Class,8,2013,No,1741,2233,1,Yes,2,3244235
13082,2,Yes,No,1,Working Class,7,2005,Yes,6406,5906,2,Yes,1,3244808
13073,5,Yes,Yes,1,Exclusive,6,2001,No,3203,5874,1,No,2,3247372.05
13112,4,Yes,Yes,1,Upper Class,9,1993,Yes,1633,1105,1,Yes,2,3248143.8
13138,1,Yes,No,1,Working Class,3,2009,Yes,3239,4333,1,Yes,2,3249085.6
13117,4,No,Yes,2,Middle Class,6,1992,Yes,9117,5959,0,No,2,3250795.6
13087,3,Yes,No,2,Upper Class,4,2004,No,1745,724,1,No,1,3251105.95
13123,3,Yes,Yes,1,Upper Class,2,2020,Yes,4404,7490,0,No,2,3253501
13131,2,No,Yes,1,Working Class,7,2003,Yes,2408,213,2,Yes,1,3253521.05
13166,2,No,No,2,Working Class,3,2019,Yes,4804,6606,2,Yes,2,3253770.55
13121,3,Yes,No,1,Middle Class,1,2000,No,2124,9219,0,Yes,1,3258215.8
13160,3,Yes,No,2,Middle Class,9,1996,Yes,9049,8653,1,Yes,1,3259907.6
13194,4,No,Yes,1,Middle Class,9,2020,Yes,4236,3170,2,Yes,1,3260773.7
13176,3,Yes,Yes,1,Middle Class,2,2017,Yes,5805,9969,1,No,2,3261168.85
13176,5,Yes,Yes,2,Working Class,4,2016,No,5874,1827,2,Yes,1,3261830.8
13147,4,Yes,Yes,2,Upper Class,2,1997,Yes,6253,9798,1,No,2,3264877.9
13192,1,No,Yes,2,Middle Class,6,2008,No,3588,9552,2,Yes,1,3265869.45
13163,3,Yes,Yes,1,Working Class,3,2004,Yes,6932,9175,1,Yes,1,3271859.9
13254,5,Yes,No,2,Working Class,1,2014,No,1937,8763,1,Yes,2,3272347
13283,4,Yes,No,1,Exclusive,9,1998,No,749,2008,1,No,1,3274950.05
13285,1,No,Yes,2,Middle Class,6,1994,No,4719,8072,2,No,1,3277277
13287,5,Yes,No,2,Middle Class,10,2003,Yes,7799,7986,1,Yes,1,3279679.05
13346,3,No,No,2,Middle Class,8,2021,Yes,2525,545,2,No,2,3281235.7
13296,5,Yes,Yes,1,Working Class,5,1993,No,3129,3793,2,Yes,2,3282823.15
13309,1,Yes,No,2,Middle Class,8,2004,No,1620,7675,2,No,1,3283798.75
13353,1,Yes,No,1,Middle Class,3,2011,Yes,6437,7675,1,No,2,3285454.95
13349,4,No,Yes,1,Working Class,3,2004,No,6039,7110,2,Yes,1,3287782
13381,3,No,No,2,Working Class,8,2013,No,175,9485,2,Yes,1,3291734
13314,1,Yes,Yes,1,Middle Class,9,2015,No,8189,526,2,No,2,3292354.1
13374,4,Yes,No,1,Middle Class,9,2005,Yes,5906,9308,1,Yes,1,3293593.95
13378,3,Yes,No,1,Working Class,1,2001,Yes,8171,5848,1,No,2,3293789.9
13386,3,No,No,3,Middle Class,6,1993,No,2885,,2,Yes,1,3294712.55
13344,2,No,No,1,Middle Class,1,1991,Yes,9044,,1,No,1,3298804.25
13312,2,Yes,Yes,2,Exclusive,6,2005,No,6237,1581,2,No,2,3298971.35
13423,4,No,No,1,Working Class,6,2007,Yes,5986,711,1,No,2,3299078.4
13323,3,Yes,Yes,1,Working Class,2,2019,No,9918,5068,0,Yes,2,3302947.35
13440,2,No,No,2,Middle Class,3,2006,Yes,6486,7265,1,No,1,3303589.5
13388,5,Yes,Yes,2,Working Class,8,2003,No,2572,3787,1,No,2,3303680.1
13395,4,Yes,Yes,1,Upper Class,7,1997,Yes,5146,2265,2,No,2,3308142.85
13389,1,No,Yes,1,Upper Class,4,2015,Yes,2978,7536,1,No,1,3314184.5
13461,1,Yes,No,1,Middle Class,6,1996,Yes,9134,3880,2,No,2,3315390.5
13405,1,Yes,Yes,2,Working Class,4,2017,No,8113,1641,2,No,1,3317673
13470,2,No,Yes,1,Middle Class,10,1995,No,8166,6041,1,Yes,1,3323786.3
13414,3,Yes,Yes,1,Middle Class,6,2014,Yes,6223,571,1,No,1,3329259.25
13397,4,Yes,Yes,1,Upper Class,9,1998,No,793,9517,1,Yes,1,3330205.2
13400,2,Yes,Yes,1,Middle Class,2,2000,Yes,5660,5256,2,No,1,3335359.95
13522,1,No,No,2,Middle Class,10,2021,Yes,2985,4037,0,Yes,2,3340228.3
13494,1,Yes,No,2,Exclusive,9,1991,No,927,702,2,Yes,1,3341350.45
13449,5,Yes,No,1,Working Class,9,2016,Yes,9907,7141,1,No,2,3353699.2
13501,4,Yes,Yes,2,Middle Class,4,1999,Yes,9039,8465,2,Yes,2,3362600.8
13523,3,Yes,No,1,Middle Class,8,1995,Yes,7180,4187,2,Yes,2,3368137.65
13517,3,Yes,No,2,Middle Class,9,2005,No,4159,7967,2,Yes,1,3373006.7
13559,3,No,Yes,1,Working Class,5,1990,Yes,8510,4428,0,Yes,2,3376189.95
13553,4,No,No,2,Upper Class,6,2017,Yes,5143,6871,1,No,1,3377371.4
13560,1,Yes,No,1,Middle Class,3,2001,No,7736,3841,1,Yes,1,3378820.8
13550,3,Yes,No,1,Upper Class,2,2014,No,2437,4308,1,Yes,2,3379480.7
13574,5,Yes,Yes,1,Middle Class,9,2006,Yes,3768,7759,2,Yes,1,3380784.8
13583,3,Yes,No,1,Upper Class,2,2015,Yes,4519,3442,2,No,2,3383575.55
13594,1,No,No,2,Upper Class,1,2019,No,8145,4420,2,Yes,2,3384486.1
13591,1,Yes,No,1,Middle Class,6,1990,Yes,1561,5983,2,No,1,3386978.7
13612,3,Yes,No,1,Middle Class,1,2009,Yes,2371,9910,2,Yes,2,3387698.7
13631,2,No,No,2,Upper Class,5,2005,No,305,3694,2,No,1,3388989.5
13628,4,Yes,No,2,Exclusive,8,2013,No,8364,8352,2,Yes,2,3389995.75
13688,1,No,No,1,Middle Class,4,1991,No,6489,8277,0,No,2,3391428.7
13601,4,No,Yes,2,Middle Class,10,2007,No,9049,8693,2,Yes,2,3391735.15
13696,1,No,No,1,Upper Class,8,2003,Yes,905,5498,1,No,2,3392920.85
13603,4,Yes,Yes,2,Upper Class,6,2014,No,2994,7147,2,Yes,2,3398906.05
13642,4,Yes,Yes,1,Middle Class,7,2017,Yes,4827,9316,0,No,1,3400870.75
13714,2,Yes,No,1,Working Class,1,2005,No,8417,2147,2,Yes,1,3406382.45
13659,1,No,Yes,1,Exclusive,9,2015,No,5179,4586,2,No,1,3406427
13642,1,No,No,1,Middle Class,10,2009,Yes,9863,3993,2,Yes,2,3408916.45
13687,2,Yes,Yes,1,Middle Class,5,2001,Yes,4148,6383,1,No,1,3412378.9
13735,5,No,Yes,1,Middle Class,8,2001,No,3610,898,2,Yes,2,3412627.5
13767,2,No,No,1,Middle Class,7,2019,No,8936,8665,1,No,1,3413862.25
13760,1,Yes,No,1,Upper Class,10,2021,Yes,8898,1611,2,Yes,2,3414191.6
13716,4,No,Yes,1,Middle Class,8,1990,Yes,5967,,2,No,2,3414946.3
13732,2,Yes,Yes,2,Middle Class,7,2020,Yes,3579,7266,2,Yes,2,3419269.7
13851,3,No,No,1,Exclusive,1,2018,Yes,632,1162,2,No,2,3420812.05
13853,4,No,No,1,Working Class,2,1991,Yes,9801,4258,1,No,1,3422890.85
13814,3,Yes,No,1,Middle Class,2,2007,No,4772,2443,1,No,2,3432008.35
13868,4,Yes,Yes,1,Exclusive,8,1998,No,8544,646,1,No,2,3437342.35
13851,4,No,No,2,Middle Class,1,2019,Yes,2448,7546,2,No,2,3442459
13874,5,Yes,No,1,Middle Class,7,1992,Yes,4886,6859,1,No,1,3444028.75
13898,5,No,No,1,Middle Class,1,2007,Yes,1816,4036,1,Yes,1,3444045.95
13840,1,Yes,Yes,1,Upper Class,6,1995,Yes,1309,6446,2,Yes,1,3450875.45
13877,2,Yes,Yes,1,Upper Class,3,2003,Yes,5312,8205,2,No,2,3453681
13972,2,No,No,1,Working Class,2,2009,No,1477,3153,2,Yes,1,3455527.5
13905,4,Yes,No,2,Exclusive,7,2004,Yes,7859,3320,1,Yes,2,3456137
13904,3,Yes,No,1,Exclusive,1,2010,No,1522,8913,2,Yes,1,3457037.85
13914,1,Yes,No,2,Middle Class,1,2020,Yes,1434,5700,1,No,2,3461315.1
13969,1,No,No,1,Middle Class,6,2013,No,9527,1310,2,No,2,3465777.4
13923,2,Yes,No,1,Middle Class,8,1997,Yes,6929,561,1,No,1,3468033.95
13912,1,Yes,Yes,2,Exclusive,4,1995,No,6588,9320,1,No,2,3468043.7
13929,3,No,Yes,2,Middle Class,7,2001,No,2840,2929,2,No,1,3469787.8
13984,1,No,Yes,2,Exclusive,10,2002,No,308,9837,2,No,1,3470138.65
13910,4,Yes,Yes,2,Working Class,3,2015,Yes,1194,2917,0,Yes,1,3473599.15
14011,5,No,Yes,2,Middle Class,2,2002,Yes,9027,4732,1,Yes,1,3479187.75
13982,4,Yes,Yes,2,Exclusive,5,2016,No,462,8938,1,Yes,2,3486498.1
14029,4,Yes,No,1,Middle Class,5,2010,No,7523,6660,0,No,2,3488827.05
14044,3,No,Yes,1,Working Class,1,2001,Yes,5654,6669,0,Yes,2,3493232.15
14004,1,Yes,Yes,1,Exclusive,4,2004,Yes,9535,6651,2,No,1,3495102.75
14052,3,No,Yes,2,Working Class,6,2013,Yes,1285,8215,2,Yes,1,3498873.1
14050,1,No,Yes,2,Upper Class,1,2008,Yes,4215,2060,1,Yes,2,3500571.05
14142,2,No,No,1,Upper Class,3,2021,Yes,9113,6333,1,Yes,1,3500754.3
14043,1,Yes,No,1,Middle Class,9,2004,Yes,2732,9696,1,Yes,2,3504166.7
14113,5,No,Yes,2,Exclusive,9,2014,Yes,1361,721,2,No,2,3504254.55
14099,5,Yes,Yes,1,Exclusive,4,2019,No,5603,4091,1,Yes,2,3504733.45
14118,3,Yes,Yes,1,Middle Class,5,1991,Yes,6843,7674,2,No,2,3507823
14079,2,Yes,Yes,2,Middle Class,1,1991,Yes,3291,2247,1,Yes,2,3509551.45
14074,5,Yes,Yes,2,Exclusive,9,2003,No,6987,475,0,Yes,1,3523511.3
14195,1,No,No,1,Exclusive,6,1991,No,3179,8066,0,Yes,1,3525850.55
14185,1,Yes,No,1,Middle Class,7,2002,Yes,5155,5381,2,Yes,1,3532044.7
